Part Type,Manufacturer,Series,Part Name,HEM,In Shop,Part Ranking Score,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Frequency,Cores,Socket,Wattage,Can Overclock,Thermal Throttling,Voltage,Basic CPU Score,Score to value ratio,Default Memory Speed,% increase,Overclock Basic CPU Score,Overclock CPU score increase,Multiplier Step,Number of dies,Max Memory Channels,OC Base Voltage,OC Base Freq,CoreClockMultiplier,MemChannelsMultiplier,MemClockMultiplier,FinalAdjustment,DLC2 Random Jobs,Asset Path,Full Part Name
CPU,Intel,Intel Core i5,Core i5-7500T,Y,Y,1177,160,45,12,45,,,3300,4,LGA 1151 (Kaby Lake),35,,100,1.2,3508,21.1,2400,0.0,3789,0.0,0.0,1.0,2,1.7,3800,0.001886,1.278305,0.001309,-0.14993,,Prefabs/CPU/Intel/CPU_Intel_Core_i5,Intel Core i5-7500T
CPU,Intel,Intel Core i5,Core i5-7600,,Y,1328,190,63,12,40,1.0,,4100,4,LGA 1151 (Kaby Lake),65,,100,1.2,3957,20.8,2400,0.0,3957,0.0,0.0,1.0,2,1.7,4100,0.001886,1.278305,0.001309,-0.14993,,Prefabs/CPU/Intel/CPU_Intel_Core_i5,Intel Core i5-7600
CPU,Intel,Intel Core i5,Core i5-7600K,,Y,1346,200,67,13,30,1.0,,4200,4,LGA 1151 (Kaby Lake),91,Y,100,1.2,4013,20.1,2400,19.0,4463,11.21,1.0,1.0,2,1.55,5000,0.001886,1.278305,0.001309,-0.14993,,Prefabs/CPU/Intel/CPU_Intel_Core_i5,Intel Core i5-7600K
CPU,Intel,Intel Core i5,Core i5-7600T,Y,Y,1252,175,55,12,50,,,3700,4,LGA 1151 (Kaby Lake),35,,100,1.2,3732,20.8,2400,0.0,3957,0.0,0.0,1.0,2,1.7,4100,0.001886,1.278305,0.001309,-0.14993,,Prefabs/CPU/Intel/CPU_Intel_Core_i5,Intel Core i5-7600T
CPU,Intel,Intel Core i5,Core i5-7640X,,Y,1400,195,65,24,1,1.0,,4300,4,LGA 2066,112,Y,100,1.35,4173,21.4,2666,18.6,4623,10.78,1.0,2.0,2,1.75,5100,0.001886,1.278305,0.001309,-0.14993,,Prefabs/CPU/Intel/CPU_Intel_Core_i5X,Intel Core i5-7640X
CPU,Intel,Intel Core i5,Core i5-8400,,Y,1828,250,83,15,20,1.0,,4000,6,LGA 1151 (Coffee Lake),65,,100,1.25,5449,21.8,2666,0.0,5449,0.0,0.0,1.0,2,1.75,4000,0.003415,2.332593,0.001356,-3.65234,,Prefabs/CPU/Intel/CPU_Intel_Core_i5,Intel Core i5-8400
CPU,Intel,Intel Core i5,Core i5-8400T,Y,Y,1589,225,73,15,35,,,3300,6,LGA 1151 (Coffee Lake),35,,100,1.25,4737,21.8,2666,0.0,10000,0.0,0.0,1.0,2,1.75,4000,0.003415,2.332593,0.001356,-3.65234,,Prefabs/CPU/Intel/CPU_Intel_Core_i5,Intel Core i5-8400T
CPU,Intel,Intel Core i5,Core i5-8600K,,Y,1931,280,93,15,40,1.0,,4300,6,LGA 1151 (Coffee Lake),95,Y,100,1.3,5755,20.6,2666,16.3,6467,12.37,1.0,1.0,2,1.55,5000,0.003415,2.332593,0.001356,-3.65234,,Prefabs/CPU/Intel/CPU_Intel_Core_i5,Intel Core i5-8600K
CPU,Intel,Intel Core i5,Core i5-9600,Y,Y,1969,285,90,20,1,,,4600,6,LGA 1151 (Coffee Lake),65,,100,1.3,5868,19.6,2666,0.0,10000,0.0,0.0,1.0,2,1.75,5200,0.002697,2.631136,0.001162,-1.07205,,Prefabs/CPU/Intel/CPU_Intel_Core_i5,Intel Core i5-9600
CPU,Intel,Intel Core i5,Core i5-9600K,,Y,1969,300,100,20,1,1.0,,4600,6,LGA 1151 (Coffee Lake),95,Y,100,1.35,5868,19.6,2666,13.0,6351,8.23,1.0,1.0,2,1.75,5200,0.002697,2.631136,0.001162,-1.07205,,Prefabs/CPU/Intel/CPU_Intel_Core_i5,Intel Core i5-9600K
CPU,Intel,Intel Core i5,Core i5-9600T,Y,Y,1780,260,65,20,25,,,3900,6,LGA 1151 (Coffee Lake),35,,100,1.3,5306,19.6,2666,0.0,10000,0.0,0.0,1.0,2,1.75,5200,0.002697,2.631136,0.001162,-1.07205,,Prefabs/CPU/Intel/CPU_Intel_Core_i5,Intel Core i5-9600T
CPU,Intel,Intel Core i7,Core i7-10700,,Y,3613,600,200,32,60,1.9,PC,4800,8,LGA 1200,65,,100,1.25,10769,17.9,2933,0.0,10769,0.0,0.0,1.0,2,1.7,4800,0.00547,6.944405,0.00279,-12.1882,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Intel Core i7-10700
CPU,Intel,Intel Core i7,Core i7-10700K,,Y,3778,630,210,32,60,1.9,PC,5100,8,LGA 1200,95,Y,100,1.3,11258,17.9,2933,1.0,11340,0.73,1.0,1.0,2,1.7,5150,0.00547,6.944405,0.00279,-12.1882,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Intel Core i7-10700K
CPU,Intel,Intel Core i7,Core i7-11700,,Y,3799,950,317,34,20,1.12,,4900,8,LGA 1200,65,,100,1.35,11322,11.9,3200,0.0,11322,0.0,0.0,1.0,2,1.85,4900,0.006518,14.03,0.003605,-33.54,,v1_12_0/Prefabs/CPU/Intel/CPU_Intel_Core_i7-11700,Intel Core i7-11700
CPU,Intel,Intel Core i7,Core i7-11700K,,Y,3864,1000,333,34,20,1.12,,5000,8,LGA 1200,125,Y,100,1.35,11516,11.5,3200,1.0,11613,0.84,0.25,1.0,2,1.85,5050,0.006518,14.03,0.003605,-33.54,,v1_12_0/Prefabs/CPU/Intel/CPU_Intel_Core_i7-11700K,Intel Core i7-11700K
CPU,Intel,Intel Core i7,Core i7-11700KF,,Y,3864,1000,333,34,20,1.12,,5000,8,LGA 1200,125,Y,100,1.35,11516,11.5,3200,2.0,11710,1.68,0.25,1.0,2,1.85,5100,0.006518,14.03,0.003605,-33.54,,v1_12_0/Prefabs/CPU/Intel/CPU_Intel_Core_i7-11700KF,Intel Core i7-11700KF
CPU,Intel,Intel Core i7,Core i7-11820X,Y,Y,3713,1100,735,33,85,,,4600,10,LGA 2566,165,Y,100,1.35,11066,7.4,4800,2.1,11888,0.05,1.0,2.0,4,1.75,5000,0.013445,4.015058,0.008094,-79.62084810738256,,Prefabs/CPU/Intel/CPU_Intel_Core_i7X,Intel Core i7-11820X
CPU,Intel,Intel Core i7,Core i7-11860X,Y,Y,3844,1250,885,34,25,,,4600,12,LGA 2566,165,Y,100,1.35,11457,7.4,4800,2.1,11888,0.05,1.0,2.0,4,1.75,5100,0.014045,4.015758,0.009294,-86.8315675704698,,Prefabs/CPU/Intel/CPU_Intel_Core_i7X,Intel Core i7-11860X
CPU,Intel,Intel Core i7,Core i7-6700,,Y,1572,240,80,2,1,1.0,,4000,4,LGA 1151 (Skylake),65,,100,1.25,4685,19.5,2133,0.0,4685,0.0,0.0,1.0,2,1.75,4000,0.00404,1.678704,0.001113,-6.16898,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Intel Core i7-6700
CPU,Intel,Intel Core i7,Core i7-6700K,,Y,1653,250,83,2,1,1.0,,4200,4,LGA 1151 (Skylake),91,Y,100,1.25,4926,19.7,2133,16.7,5768,17.09,1.0,1.0,2,1.6,4900,0.00404,1.678704,0.001113,-6.16898,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Intel Core i7-6700K
CPU,Intel,Intel Core i7,Core i7-6700T,Y,Y,1410,220,61,2,15,,,3600,4,LGA 1151 (Skylake),35,,100,1.25,4203,19.5,2133,0.0,4685,0.0,0.0,1.0,2,1.75,4000,0.00404,1.678704,0.001113,-6.16898,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Intel Core i7-6700T
CPU,Intel,Intel Core i7,Core i7-7700,,Y,1703,260,87,12,60,1.0,,4200,4,LGA 1151 (Kaby Lake),65,,100,1.25,5076,19.5,2400,0.0,5076,0.0,0.0,1.0,2,1.75,4200,0.003356,1.378,0.001,-2.215,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Intel Core i7-7700
CPU,Intel,Intel Core i7,Core i7-7700K,,Y,1804,270,90,13,60,1.0,,4500,4,LGA 1151 (Kaby Lake),91,Y,100,1.25,5376,19.9,2400,8.9,5776,7.44,1.0,1.0,2,1.6,4900,0.003356,1.378,0.001,-2.215,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Intel Core i7-7700K
CPU,Intel,Intel Core i7,Core i7-7700T,Y,Y,1569,235,74,12,55,,,3800,4,LGA 1151 (Kaby Lake),35,,100,1.25,4676,19.5,2400,0.0,5076,0.0,0.0,1.0,2,1.75,4200,0.003356,1.378,0.001,-2.215,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Intel Core i7-7700T
CPU,Intel,Intel Core i7,Core i7-7740X,,Y,1803,265,88,24,1,1.0,,4500,4,LGA 2066,112,Y,100,1.35,5374,20.3,2666,13.3,6106,13.62,1.0,2.0,2,1.75,5100,0.004094,1.918283,0.001084,-7.11382,,Prefabs/CPU/Intel/CPU_Intel_Core_i7X,Intel Core i7-7740X
CPU,Intel,Intel Core i7,Core i7-7800X,,Y,2268,320,107,26,1,1.0,,4000,6,LGA 2066,140,Y,100,1.35,6760,21.1,2666,2.5,6886,1.86,1.0,2.0,4,1.75,4100,0.004223,0.59329,0.001318,-0.09262,,Prefabs/CPU/Intel/CPU_Intel_Core_i7X,Intel Core i7-7800X
CPU,Intel,Intel Core i7,Core i7-7820X,,Y,3206,700,233,26,1,1.0,,4300,8,LGA 2066,140,Y,100,1.35,9556,13.7,2666,2.3,9695,1.45,1.0,2.0,4,1.75,4400,0.004677,1.499261,0.002558,-0.86007,,Prefabs/CPU/Intel/CPU_Intel_Core_i7X,Intel Core i7-7820X
CPU,Intel,Intel Core i7,Core i7-8086K,,Y,2856,450,150,20,1,1.0,,5000,6,LGA 1151 (Coffee Lake),95,Y,100,1.35,8512,18.9,2666,4.0,8834,3.78,1.0,1.0,2,1.8,5200,0.005409,4.643015,0.001959,-12.9898,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Intel Core i7-8086K
CPU,Intel,Intel Core i7,Core i7-8700,,Y,2640,360,120,15,60,1.0,,4600,6,LGA 1151 (Coffee Lake),65,,100,1.35,7867,21.9,2666,0.0,7867,0.0,0.0,1.0,2,1.85,4600,0.005409,4.643015,0.001959,-12.9898,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Intel Core i7-8700
CPU,Intel,Intel Core i7,Core i7-8700K,,Y,2694,400,133,15,80,1.0,,4700,6,LGA 1151 (Coffee Lake),95,Y,100,1.35,8028,20.1,2666,6.4,8512,6.03,1.0,1.0,2,1.6,5000,0.005409,4.643015,0.001959,-12.9898,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Intel Core i7-8700K
CPU,Intel,Intel Core i7,Core i7-8700T,Y,Y,2315,335,120,15,80,,,4000,6,LGA 1151 (Coffee Lake),35,,100,1.25,6900,21.9,2666,0.0,10000,0.0,0.0,1.0,2,1.85,4600,0.005409,4.643015,0.001959,-12.9898,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Intel Core i7-8700T
CPU,Intel,Intel Core i7,Core i7-9700K,,Y,2698,420,140,20,30,1.0,,4900,8,LGA 1151 (Coffee Lake),95,Y,100,1.35,8040,19.1,2666,8.2,8567,6.55,1.0,1.0,2,1.75,5300,0.004427,4.645202,0.002606,-10.95,,Prefabs/CPU/Intel/CPU_Intel_Core_i7,Intel Core i7-9700K
CPU,Intel,Intel Core i7,Core i7-9800X,,Y,3253,500,167,29,1,1.2,,4400,8,LGA 2066,165,Y,100,1.35,9695,19.4,2666,2.3,9834,1.43,1.0,2.0,4,1.75,4500,0.004677,1.499261,0.002558,-0.86007,,Prefabs/CPU/Intel/CPU_Intel_Core_i7X,Intel Core i7-9800X
CPU,Intel,Intel Core i9,Core i9-10900,,Y,4432,950,317,32,80,1.9,PC,5200,10,LGA 1200,65,,100,1.3,13209,13.9,2933,0.0,13209,0.0,0.0,1.0,2,1.75,5200,0.005652,11.57727,0.004724,-22.0717,,Prefabs/CPU/Intel/CPU_Intel_Core_i9,Intel Core i9-10900
CPU,Intel,Intel Core i9,Core i9-10900K,,Y,4489,1000,333,32,80,1.9,PC,5300,10,LGA 1200,125,Y,100,1.35,13378,13.4,2933,0.9,13462,0.63,1.0,1.0,2,1.75,5350,0.005652,11.57727,0.004724,-22.0717,,Prefabs/CPU/Intel/CPU_Intel_Core_i9,Intel Core i9-10900K
CPU,Intel,Intel Core i9,Core i9-10900K Enthusiast Edition,Y,Y,5005,1350,950,32,95,,PC,5800,10,LGA 1200,215,Y,105,1.35,14915,13.4,2933,1.8,13462,1.63,1.0,2.0,2,1.75,6300,0.006052,11.57727,0.005724,-24.9917,,Prefabs/CPU/Intel/CPU_Intel_Core_i9,Intel Core i9-10900K Enthusiast Edition
CPU,Intel,Intel Core i9,Core i9-10900X,,Y,3737,1000,333,31,1,1.8,,4700,10,LGA 2066,165,Y,100,1.35,11136,11.1,2933,2.1,11140,0.04,1.0,2.0,4,1.75,4800,0.000135,1.043,0.005027,17.82015,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-10900X
CPU,Intel,Intel Core i9,Core i9-10920X,,Y,3855,1200,400,31,15,1.8,,4800,12,LGA 2066,165,Y,100,1.35,11489,9.6,2933,2.1,11566,0.67,1.0,2.0,4,1.75,4900,0.002584,2.629461,0.004931,1.171027,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-10920X
CPU,Intel,Intel Core i9,Core i9-10940X,,Y,3987,1600,533,31,60,1.8,,4800,14,LGA 2066,165,Y,100,1.35,11882,7.4,2933,2.1,11888,0.05,1.0,2.0,4,1.75,4900,0.000206,3.014958,0.005794,9.831498,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-10940X
CPU,Intel,Intel Core i9,Core i9-10980XE Extreme Edition,,Y,4326,1200,400,34,80,1.14,,4800,18,LGA 2066,165,Y,100,1.35,12893,10.7,2933,2.1,13079,1.44,1.0,2.0,4,1.85,4900,0.006234,3.990303,0.005258,-18.0401,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-10980XE Extreme Edition
CPU,Intel,Intel Core i9,Core i9-10990XE,Y,Y,5026,2735,1450,30,95,,,5000,22,LGA 2066,380,Y,100,1.35,14979,17.6,2666,2.8,11316,2.0,1.0,3.0,4,1.8,5550,0.008674,3.557259,0.004726,-19.9319,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-10990XE
CPU,Intel,Intel Core i9,Core i9-11900,,Y,4154,1150,383,34,50,1.12,,5200,8,LGA 1200,65,,100,1.35,12380,10.8,3200,0.0,12380,0.0,0.0,1.0,2,1.85,5200,0.004559,12.91,0.003981,-20.72,,v1_12_0/Prefabs/CPU/Intel/CPU_Intel_Core_i9-11900,Intel Core i9-11900
CPU,Intel,Intel Core i9,Core i9-11900K,,Y,4200,1200,400,34,50,1.12,,5300,8,LGA 1200,125,Y,100,1.35,12516,10.4,3200,1.3,12611,0.76,0.25,1.0,2,1.85,5370,0.004559,12.91,0.003981,-20.72,,v1_12_0/Prefabs/CPU/Intel/CPU_Intel_Core_i9-11900K,Intel Core i9-11900K
CPU,Intel,Intel Core i9,Core i9-11900KF,,Y,4200,1200,400,34,50,1.12,,5300,8,LGA 1200,125,Y,100,1.35,12516,10.4,3200,1.9,12652,1.09,0.25,1.0,2,1.85,5400,0.004559,12.91,0.003981,-20.72,,v1_12_0/Prefabs/CPU/Intel/CPU_Intel_Core_i9-11900KF,Intel Core i9-11900KF
CPU,Intel,Intel Core i9,Core i9-11900X,Y,Y,3962,1500,1035,34,65,,,4800,14,LGA 2566,185,Y,100,1.35,11807,7.4,4800,2.1,11888,0.05,1.0,2.0,4,1.75,5200,0.014045,4.016058,0.009694,-90.39062663087248,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-11900X
CPU,Intel,Intel Core i9,Core i9-11920X,Y,Y,4283,1850,1385,35,1,,,4800,18,LGA 2566,205,Y,100,1.35,12764,7.4,4800,2.1,11888,0.05,1.0,2.0,4,1.75,5200,0.014445,4.016358,0.009894,-90.05706153020134,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-11920X
CPU,Intel,Intel Core i9,Core i9-11940X,Y,Y,4481,2300,1885,35,55,,,4800,22,LGA 2566,235,Y,100,1.35,13355,7.4,4800,2.1,11888,0.05,1.0,3.0,4,1.75,5300,0.014445,4.016358,0.009894,-88.07719575838925,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-11940X
CPU,Intel,Intel Core i9,Core i9-11960X,Y,Y,4738,2750,2325,36,1,,,4700,26,LGA 2566,265,Y,100,1.35,14121,7.4,4800,2.1,11888,0.05,1.0,4.0,4,1.75,5300,0.015245,4.016358,0.011594,-95.97887025503357,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-11960X
CPU,Intel,Intel Core i9,Core i9-11980XE,Y,Y,5014,3350,2825,36,45,,,4700,30,LGA 2566,295,Y,100,1.35,14942,7.4,4800,2.1,11888,0.05,1.0,5.0,4,1.75,5300,0.016545,4.016358,0.013994,-110.85719240268456,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-11980XE
CPU,Intel,Intel Core i9,Core i9-11990XE,Y,Y,5522,3999,3485,37,1,,,5000,36,LGA 2566,500,Y,105,1.35,16455,7.4,4800,2.1,11888,0.05,1.0,6.0,4,1.75,5700,0.021545,4.216358,0.017594,-153.8201554899329,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-11990XE
CPU,Intel,Intel Core i9,Core i9-7900X,,Y,3565,900,300,26,50,1.0,,4500,10,LGA 2066,140,Y,100,1.35,10626,11.8,2666,2.2,10710,0.79,1.0,2.0,4,1.75,4600,0.002835,2.227028,0.004214,2.758815,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-7900X
CPU,Intel,Intel Core i9,Core i9-7920X,,Y,3606,920,307,26,62,1.0,,4300,12,LGA 2066,140,Y,100,1.35,10746,11.7,2666,2.3,10899,1.42,1.0,2.0,4,1.75,4400,0.005134,3.494896,0.00458,-12.2038,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-7920X
CPU,Intel,Intel Core i9,Core i9-7940X,,Y,3719,940,313,26,74,1.0,,4300,14,LGA 2066,165,Y,100,1.35,11084,11.8,2666,2.3,11342,2.33,1.0,2.0,4,1.75,4400,0.008674,3.557259,0.004726,-26.9319,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-7940X
CPU,Intel,Intel Core i9,Core i9-7960X,,Y,3821,1000,333,26,86,1.0,,4200,16,LGA 2066,165,Y,100,1.35,11388,11.4,2666,2.4,11556,1.48,1.0,2.0,4,1.75,4300,0.005643,3.864359,0.004518,-12.9861,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-7960X
CPU,Intel,Intel Core i9,Core i9-7980XE,,Y,3812,1200,400,26,94,1.0,,4200,18,LGA 2066,165,Y,100,1.35,11360,9.5,2666,2.4,11546,1.64,1.0,2.0,4,1.75,4300,0.006234,3.990303,0.005258,-18.0401,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-7980XE
CPU,Intel,Intel Core i9,Core i9-9820X,,Y,3428,580,193,29,20,1.2,,4200,10,LGA 2066,165,Y,100,1.35,10215,17.6,2666,2.4,10316,0.99,1.0,2.0,4,1.75,4300,0.00337,1.206831,0.002361,9.005914,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-9820X
CPU,Intel,Intel Core i9,Core i9-9900,Y,Y,3425,690,220,20,35,,,4800,8,LGA 1151 (Coffee Lake),65,,100,1.35,10208,14.6,2666,3.0,10862,2.15,0.0,1.0,2,1.75,5150,0.005127,8.040937,0.002073,-11.962,,Prefabs/CPU/Intel/CPU_Intel_Core_i9,Intel Core i9-9900
CPU,Intel,Intel Core i9,Core i9-9900K,,Y,3568,730,243,20,60,1.0,,5000,8,LGA 1151 (Coffee Lake),95,Y,100,1.35,10633,14.6,2666,3.0,10862,2.15,1.0,1.0,2,1.75,5150,0.005127,8.240937,0.002073,-11.962,,Prefabs/CPU/Intel/CPU_Intel_Core_i9,Intel Core i9-9900K
CPU,Intel,Intel Core i9,Core i9-9900KS,,Y,3568,800,267,20,90,1.8,,5000,8,LGA 1151 (Coffee Lake),127,Y,100,1.35,10633,13.3,2666,6.0,11091,4.31,1.0,1.0,2,1.8,5300,0.005127,8.240937,0.002073,-11.962,,Prefabs/CPU/Intel/CPU_Intel_Core_i9,Intel Core i9-9900KS
CPU,Intel,Intel Core i9,Core i9-9900T,Y,Y,3220,660,220,20,45,,,4400,8,LGA 1151 (Coffee Lake),35,,100,1.35,9597,14.6,2666,0.0,10000,0.0,0.0,1.0,2,1.75,5150,0.005127,8.040937,0.002073,-11.962,,Prefabs/CPU/Intel/CPU_Intel_Core_i9,Intel Core i9-9900T
CPU,Intel,Intel Core i9,Core i9-9900X,,Y,3537,660,220,29,1,1.2,,4400,10,LGA 2066,165,Y,100,1.35,10541,16.0,2666,2.3,10626,0.81,1.0,2.0,4,1.75,4500,0.002835,2.227028,0.004214,2.758815,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-9900X
CPU,Intel,Intel Core i9,Core i9-9920X,,Y,3657,950,317,29,20,1.2,,4400,12,LGA 2066,165,Y,100,1.35,10899,11.5,2666,2.3,11052,1.4,1.0,2.0,4,1.75,4500,0.005134,3.494896,0.00458,-12.2038,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-9920X
CPU,Intel,Intel Core i9,Core i9-9940X,,Y,3806,1050,350,29,40,1.2,,4400,14,LGA 2066,165,Y,100,1.35,11342,10.8,2666,2.3,11601,2.28,1.0,2.0,4,1.75,4500,0.008674,3.557259,0.004726,-26.9319,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-9940X
CPU,Intel,Intel Core i9,Core i9-9960X,,Y,3934,1150,383,29,60,1.2,,4400,16,LGA 2066,165,Y,100,1.35,11724,10.2,2666,2.3,11893,1.44,1.0,2.0,4,1.75,4500,0.005643,3.864359,0.004518,-12.9861,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-9960X
CPU,Intel,Intel Core i9,Core i9-9980XE,,Y,3936,1300,433,29,80,1.2,,4400,18,LGA 2066,165,Y,100,1.35,11731,9.0,2666,2.3,11917,1.59,1.0,2.0,4,1.75,4500,0.006234,3.990303,0.005258,-18.0401,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-9980XE
CPU,Intel,Intel Core i9,Core i9-9990XE,Y,Y,4413,2250,1455,30,75,,,5100,14,LGA 2066,255,Y,100,1.45,13151,9.0,2666,3.0,11917,1.89,1.0,3.0,4,1.8,5300,0.008674,3.557259,0.004726,-26.9319,,Prefabs/CPU/Intel/CPU_Intel_Core_i9X,Intel Core i9-9990XE
CPU,Intel,Intel Pentium,Pentium G4400,,Y,541,65,22,1,1,1.0,,3300,2,LGA 1151 (Skylake),54,,100,1.1,1613,24.8,2133,0.0,1613,0.0,0.0,1.0,2,1.6,3300,0.001651,0.183595,0.000402,-1.25985,,Prefabs/CPU/Intel/CPU_Intel_Pentium,Intel Pentium G4400
CPU,Intel,Intel Pentium,Pentium G4500,,Y,574,75,25,1,1,1.0,,3500,2,LGA 1151 (Skylake),51,,100,1.1,1711,22.8,2133,0.0,1711,0.0,0.0,1.0,2,1.6,3500,0.001651,0.183595,0.000402,-1.25985,,Prefabs/CPU/Intel/CPU_Intel_Pentium,Intel Pentium G4500
CPU,Intel,Intel Pentium,Pentium G4520,,Y,590,90,30,1,1,1.0,,3600,2,LGA 1151 (Skylake),51,,100,1.1,1760,19.6,2133,0.0,1760,0.0,0.0,1.0,2,1.6,3600,0.001651,0.183595,0.000402,-1.25985,,Prefabs/CPU/Intel/CPU_Intel_Pentium,Intel Pentium G4520
CPU,Intel,Intel Pentium,Pentium G4560,,Y,758,90,30,5,1,1.0,,3500,2,LGA 1151 (Kaby Lake),54,,100,1.1,2259,25.1,2400,0.0,2259,0.0,0.0,1.0,2,1.6,3500,0.002539,0.315911,0.00024,-2.5118,,Prefabs/CPU/Intel/CPU_Intel_Pentium,Intel Pentium G4560
CPU,Intel,Intel Pentium,Pentium G4600,,Y,783,90,30,5,40,1.0,,3600,2,LGA 1151 (Kaby Lake),51,,100,1.1,2335,25.9,2400,0.0,2335,0.0,0.0,1.0,2,1.6,3600,0.002539,0.315911,0.00024,-2.5118,,Prefabs/CPU/Intel/CPU_Intel_Pentium,Intel Pentium G4600
CPU,Intel,Intel Pentium,Pentium G4620,,Y,809,115,38,5,60,1.0,,3700,2,LGA 1151 (Kaby Lake),51,,100,1.1,2410,21.0,2400,0.0,2410,0.0,0.0,1.0,2,1.6,3700,0.002539,0.315911,0.00024,-2.5118,,Prefabs/CPU/Intel/CPU_Intel_Pentium,Intel Pentium G4620
CPU,Intel,Intel Pentium,Pentium G6400,,Y,858,120,40,32,20,1.9,PC,4000,2,LGA 1200,58,,100,1.1,2556,21.3,2666,0.0,2556,0.0,0.0,1.0,2,1.6,4000,0.00165,0.733028,0.000127,0.175671,,Prefabs/CPU/Intel/CPU_Intel_Pentium,Intel Pentium G6400
CPU,Intel,Intel Pentium,Pentium G6500,,Y,874,130,43,32,20,1.9,PC,4100,2,LGA 1200,58,,100,1.1,2606,20.0,2666,0.0,2606,0.0,0.0,1.0,2,1.6,4100,0.00165,0.733028,0.000127,0.175671,,Prefabs/CPU/Intel/CPU_Intel_Pentium,Intel Pentium G6500
CPU,Intel,Intel Pentium,Pentium G6600,,Y,891,140,47,32,20,1.9,PC,4200,2,LGA 1200,58,,100,1.1,2655,19.0,2666,0.0,2655,0.0,0.0,1.0,2,1.6,4200,0.00165,0.733028,0.000127,0.175671,,Prefabs/CPU/Intel/CPU_Intel_Pentium,Intel Pentium G6600
CPU,Intel,Intel Xeon E 2200,Xeon E-2244G,Y,Y,1547,272,85,20,70,,,4800,4,LGA 1151 (Coffee Lake),71,Y,105,1.1,4612,19.7,2400,16.7,6568,17.15,1.0,1.0,2,1.6,5600,0.002633,0.782398,0.00051,0.049871,,Prefabs/Generic/CPU,Intel Xeon E-2244G
CPU,Intel,Intel Xeon E 2200,Xeon E-2286G,Y,Y,2088,450,164,20,15,,,4800,6,LGA 1151 (Coffee Lake),95,Y,105,1.1,6223,19.7,2400,16.7,6568,17.15,1.0,1.0,2,1.6,5500,0.002897,2.631136,0.001162,-1.07205,,Prefabs/Generic/CPU,Intel Xeon E-2286G
CPU,Intel,Intel Xeon E 2200,Xeon E-2288G,Y,Y,3265,539,274,20,25,,,4900,8,LGA 1151 (Coffee Lake),95,Y,105,1.1,9731,19.7,2400,16.7,6568,17.15,1.0,1.0,2,1.6,5400,0.004727,8.240937,0.002073,-11.962,,Prefabs/Generic/CPU,Intel Xeon E-2288G
CPU,Intel,Intel Xeon E3 1200,Xeon E3-1225 v5,Y,Y,1388,215,83,5,35,,,3700,4,LGA 1151 (Skylake),80,Y,105,1.1,4137,19.7,2400,16.7,6568,17.15,1.0,1.0,2,1.5,4100,0.004175,1.510679,0.001501,-8.18546,,Prefabs/Generic/CPU,Intel Xeon E3-1225 v5
