Part Type,Manufacturer,Part Name,HEM,In Shop,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Lighting,Size (GB),Frequency,RAM Type,Voltage,Size each (GB),Number,Price per GB,Part Name (Base),DLC2 Random Jobs,OC Base Voltage,OC Base Freq,Asset Path,Full Part Name
Memory,G.SKILL,Trident Z Royal Elite DDR4 Silver 8 GB 4000 MHz,,Y,150,50,34,10,1.15,,RGB,8,4000,DDR4,1.2,8,1,18.8,Trident Z Royal Elite DDR4 Silver,,1.65,4280,v1_15_0/Prefabs/RAM/GSkill/RAM_GSkill_Trident_Z_Royal_elite_Silver,G.SKILL Trident Z Royal Elite DDR4 Silver 8 GB 4000 MHz
Memory,GIGABYTE,AORUS RGB 16 GB 4133 MHz,Y,Y,215,95,26,50,,,RGB,16,4133,DDR4,1.35,16,1,21.8,AORUS RGB,,1.65,4400,Prefabs/RAM/Gigabyte/RAM_Gigabyte_AORUSRGB,GIGABYTE AORUS RGB 16 GB 4133 MHz
Memory,GIGABYTE,AORUS RGB 16 GB 5000 MHz,Y,,545,185,30,50,,,RGB,16,5000,DDR4,1.45,16,1,21.8,AORUS RGB,,1.65,5300,Prefabs/RAM/Gigabyte/RAM_Gigabyte_AORUSRGB,GIGABYTE AORUS RGB 16 GB 5000 MHz
Memory,GIGABYTE,AORUS RGB 8 GB 3200 MHz,,Y,120,40,14,90,1.0,,RGB,8,3200,DDR4,1.35,8,1,15.0,AORUS RGB,,1.65,3424,Prefabs/RAM/Gigabyte/RAM_Gigabyte_AORUSRGB,GIGABYTE AORUS RGB 8 GB 3200 MHz
Memory,GIGABYTE,AORUS RGB 8 GB 4133 MHz,Y,Y,180,60,26,50,,,RGB,8,4133,DDR4,1.35,8,1,25.0,AORUS RGB,,1.65,4400,Prefabs/RAM/Gigabyte/RAM_Gigabyte_AORUSRGB,GIGABYTE AORUS RGB 8 GB 4133 MHz
Memory,GIGABYTE,AORUS RGB 8 GB 5000 MHz,Y,,475,150,30,50,,,RGB,8,5000,DDR4,1.45,8,1,25.0,AORUS RGB,,1.65,5500,Prefabs/RAM/Gigabyte/RAM_Gigabyte_AORUSRGB,GIGABYTE AORUS RGB 8 GB 5000 MHz
Memory,GIGABYTE,AP ECC Memory 16 GB 3600 MHz,Y,Y,325,210,20,20,,PC,,16,3600,DDR4 (ECC),1.35,16,1,10.0,AP ECC Memory,,1.77,4400,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 16 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 16 GB 4000 MHz,Y,Y,365,255,21,65,,PC,,16,4000,DDR4 (ECC),1.35,16,1,10.0,AP ECC Memory,,1.77,4900,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 16 GB 4000 MHz
Memory,GIGABYTE,AP ECC Memory 2X 128 GB 3600 MHz,Y,Y,1270,1020,27,20,,PC,,128,3600,DDR4 (ECC) 2X,1.35,128,1,10.0,AP ECC Memory 2X,,1.77,4000,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 2X 128 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 2X 128 GB 4000 MHz,Y,Y,1370,1120,28,65,,PC,,128,4000,DDR4 (ECC) 2X,1.35,128,1,10.0,AP ECC Memory 2X,,1.77,4500,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 2X 128 GB 4000 MHz
Memory,GIGABYTE,AP ECC Memory 2X 16 GB 3600 MHz,Y,Y,450,300,19,20,,PC,,16,3600,DDR4 (ECC) 2X,1.35,16,1,10.0,AP ECC Memory 2X,,1.77,4400,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 2X 16 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 2X 16 GB 4000 MHz,Y,Y,530,380,20,65,,PC,,16,4000,DDR4 (ECC) 2X,1.35,16,1,10.0,AP ECC Memory 2X,,1.77,4900,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 2X 16 GB 4000 MHz
Memory,GIGABYTE,AP ECC Memory 2X 32 GB 3600 MHz,Y,Y,650,420,21,20,,PC,,32,3600,DDR4 (ECC) 2X,1.35,32,1,10.0,AP ECC Memory 2X,,1.77,4300,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 2X 32 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 2X 32 GB 4000 MHz,Y,Y,730,510,22,65,,PC,,32,4000,DDR4 (ECC) 2X,1.35,32,1,10.0,AP ECC Memory 2X,,1.77,4800,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 2X 32 GB 4000 MHz
Memory,GIGABYTE,AP ECC Memory 2X 64 GB 3600 MHz,Y,Y,850,600,24,20,,PC,,64,3600,DDR4 (ECC) 2X,1.35,64,1,10.0,AP ECC Memory 2X,,1.77,4200,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 2X 64 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 2X 64 GB 4000 MHz,Y,Y,930,670,25,65,,PC,,64,4000,DDR4 (ECC) 2X,1.35,64,1,10.0,AP ECC Memory 2X,,1.77,4700,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 2X 64 GB 4000 MHz
Memory,GIGABYTE,AP ECC Memory 32 GB 3600 MHz,Y,Y,425,300,23,20,,PC,,32,3600,DDR4 (ECC),1.35,32,1,10.0,AP ECC Memory,,1.77,4300,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 32 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 32 GB 4000 MHz,Y,Y,465,335,24,65,,PC,,32,4000,DDR4 (ECC),1.35,32,1,10.0,AP ECC Memory,,1.77,4800,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 32 GB 4000 MHz
Memory,GIGABYTE,AP ECC Memory 4X 128 GB 3600 MHz,Y,Y,1700,1200,24,20,,,,128,3600,DDR4 (ECC) 4X,1.35,128,1,13.3,AP ECC Memory 4X,,1.77,4100,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 4X 128 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 4X 128 GB 4000 MHz,Y,Y,1860,1340,25,65,,,,128,4000,DDR4 (ECC) 4X,1.35,128,1,14.5,AP ECC Memory 4X,,1.77,4600,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 4X 128 GB 4000 MHz
Memory,GIGABYTE,AP ECC Memory 4X 256 GB 3600 MHz,Y,Y,2540,2040,27,20,,,,256,3600,DDR4 (ECC) 4X,1.35,256,1,9.9,AP ECC Memory 4X,,1.77,3900,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 4X 256 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 4X 256 GB 4000 MHz,Y,Y,2740,2240,28,65,,,,256,4000,DDR4 (ECC) 4X,1.35,256,1,10.7,AP ECC Memory 4X,,1.77,4400,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 4X 256 GB 4000 MHz
Memory,GIGABYTE,AP ECC Memory 4X 32 GB 3600 MHz,Y,Y,900,600,19,20,,,,32,3600,DDR4 (ECC) 4X,1.35,32,1,28.1,AP ECC Memory 4X,,1.77,4300,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 4X 32 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 4X 32 GB 4000 MHz,Y,Y,1060,760,20,65,,,,32,4000,DDR4 (ECC) 4X,1.35,32,1,33.1,AP ECC Memory 4X,,1.77,4800,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 4X 32 GB 4000 MHz
Memory,GIGABYTE,AP ECC Memory 4X 64 GB 3600 MHz,Y,Y,1300,840,21,20,,,,64,3600,DDR4 (ECC) 4X,1.35,64,1,20.3,AP ECC Memory 4X,,1.77,4200,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 4X 64 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 4X 64 GB 4000 MHz,Y,Y,1460,1020,22,65,,,,64,4000,DDR4 (ECC) 4X,1.35,64,1,22.8,AP ECC Memory 4X,,1.77,4700,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 4X 64 GB 4000 MHz
Memory,GIGABYTE,AP ECC Memory 64 GB 3600 MHz,Y,Y,635,510,26,20,,PC,,64,3600,DDR4 (ECC),1.35,64,1,10.0,AP ECC Memory,,1.77,4100,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 64 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 64 GB 4000 MHz,Y,Y,685,560,27,65,,PC,,64,4000,DDR4 (ECC),1.35,64,1,10.0,AP ECC Memory,,1.77,4600,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 64 GB 4000 MHz
Memory,GIGABYTE,AP ECC Memory 8 GB 3600 MHz,Y,Y,225,150,18,20,,PC,,8,3600,DDR4 (ECC),1.35,8,1,10.0,AP ECC Memory,,1.77,4500,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 8 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 8 GB 4000 MHz,Y,Y,265,190,19,65,,PC,,8,4000,DDR4 (ECC),1.35,8,1,10.0,AP ECC Memory,,1.77,5000,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 8 GB 4000 MHz
Memory,GIGABYTE,AP ECC Memory 8X 128 GB 3600 MHz,Y,Y,2600,1680,21,20,,,,128,3600,DDR4 (ECC) 8X,1.35,128,1,20.3,AP ECC Memory 8X,,1.77,4000,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 8X 128 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 8X 128 GB 4000 MHz,Y,Y,2920,2040,22,65,,,,128,4000,DDR4 (ECC) 8X,1.35,128,1,22.8,AP ECC Memory 8X,,1.77,4500,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 8X 128 GB 4000 MHz
Memory,GIGABYTE,AP ECC Memory 8X 256 GB 3600 MHz,Y,Y,3400,2400,24,20,,,,256,3600,DDR4 (ECC) 8X,1.35,256,1,13.3,AP ECC Memory 8X,,1.77,3900,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 8X 256 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 8X 256 GB 4000 MHz,Y,Y,3720,2680,25,65,,,,256,4000,DDR4 (ECC) 8X,1.35,256,1,14.5,AP ECC Memory 8X,,1.77,4400,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 8X 256 GB 4000 MHz
Memory,GIGABYTE,AP ECC Memory 8X 512 GB 3600 MHz,Y,Y,5080,4080,27,20,,,,512,3600,DDR4 (ECC) 8X,1.35,512,1,9.9,AP ECC Memory 8X,,1.77,3700,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 8X 512 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 8X 512 GB 4000 MHz,Y,Y,5480,4480,28,65,,,,512,4000,DDR4 (ECC) 8X,1.35,512,1,10.7,AP ECC Memory 8X,,1.77,4200,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 8X 512 GB 4000 MHz
Memory,GIGABYTE,AP ECC Memory 8X 64 GB 3600 MHz,Y,Y,1800,1200,19,20,,,,64,3600,DDR4 (ECC) 8X,1.35,64,1,28.1,AP ECC Memory 8X,,1.77,4100,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 8X 64 GB 3600 MHz
Memory,GIGABYTE,AP ECC Memory 8X 64 GB 4000 MHz,Y,Y,2120,1520,20,65,,,,64,4000,DDR4 (ECC) 8X,1.35,64,1,33.1,AP ECC Memory 8X,,1.77,4600,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE AP ECC Memory 8X 64 GB 4000 MHz
Memory,GIGABYTE,Memory 8 GB 2666 MHz,,Y,80,27,14,50,1.6,PC,,8,2666,DDR4,1.35,8,1,10.0,Memory,,1.65,2852,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE Memory 8 GB 2666 MHz
Memory,GIGABYTE,Memory 8 GB 3200 MHz,Y,Y,105,36,15,1,,PC,,8,3200,DDR4,1.35,8,1,10.0,Memory,,1.65,3600,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE Memory 8 GB 3200 MHz
Memory,GIGABYTE,Memory 8 GB 3600 MHz,Y,Y,125,36,15,25,,PC,,8,3600,DDR4,1.35,8,1,10.0,Memory,,1.65,3900,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE Memory 8 GB 3600 MHz
Memory,GIGABYTE,Memory 8 GB 4000 MHz,Y,Y,145,36,15,65,,PC,,8,4000,DDR4,1.35,8,1,10.0,Memory,,1.65,4500,Prefabs/RAM/Gigabyte/RAM_Gigabyte_Memory_8GB_2666MHz,GIGABYTE Memory 8 GB 4000 MHz
Memory,HyperX,Fury DDR4 RGB 16 GB 2400 MHz,,Y,140,47,12,33,1.9,PC,RGB,16,2400,DDR4,1.2,16,1,8.8,Fury DDR4 RGB,,1.65,2568,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 16 GB 2400 MHz
Memory,HyperX,Fury DDR4 RGB 16 GB 2666 MHz,,Y,160,53,12,33,1.9,PC,RGB,16,2666,DDR4,1.2,16,1,10.0,Fury DDR4 RGB,,1.65,2852,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 16 GB 2666 MHz
Memory,HyperX,Fury DDR4 RGB 16 GB 3000 MHz,,Y,200,67,12,33,1.9,PC,RGB,16,3000,DDR4,1.2,16,1,12.5,Fury DDR4 RGB,,1.65,3210,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 16 GB 3000 MHz
Memory,HyperX,Fury DDR4 RGB 16 GB 3200 MHz,,Y,220,73,12,33,1.9,PC,RGB,16,3200,DDR4,1.35,16,1,13.8,Fury DDR4 RGB,,1.65,3424,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 16 GB 3200 MHz
Memory,HyperX,Fury DDR4 RGB 16 GB 3466 MHz,,Y,236,79,12,33,1.9,PC,RGB,16,3466,DDR4,1.35,16,1,14.8,Fury DDR4 RGB,,1.65,3708,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 16 GB 3466 MHz
Memory,HyperX,Fury DDR4 RGB 16 GB 3600 MHz,,Y,240,80,12,33,1.9,PC,RGB,16,3600,DDR4,1.35,16,1,15.0,Fury DDR4 RGB,,1.65,3852,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 16 GB 3600 MHz
Memory,HyperX,Fury DDR4 RGB 16 GB 3733 MHz,,Y,260,87,12,33,1.9,PC,RGB,16,3733,DDR4,1.35,16,1,16.3,Fury DDR4 RGB,,1.65,3994,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 16 GB 3733 MHz
Memory,HyperX,Fury DDR4 RGB 32 GB 2400 MHz,,Y,255,85,12,33,1.9,PC,RGB,32,2400,DDR4,1.2,32,1,8.0,Fury DDR4 RGB,,1.65,2568,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 32 GB 2400 MHz
Memory,HyperX,Fury DDR4 RGB 32 GB 2666 MHz,,Y,295,98,12,33,1.9,PC,RGB,32,2666,DDR4,1.2,32,1,9.2,Fury DDR4 RGB,,1.65,2852,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 32 GB 2666 MHz
Memory,HyperX,Fury DDR4 RGB 32 GB 3000 MHz,,Y,375,125,12,33,1.9,PC,RGB,32,3000,DDR4,1.2,32,1,11.7,Fury DDR4 RGB,,1.65,3210,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 32 GB 3000 MHz
Memory,HyperX,Fury DDR4 RGB 32 GB 3200 MHz,,Y,415,138,12,33,1.9,PC,RGB,32,3200,DDR4,1.35,32,1,13.0,Fury DDR4 RGB,,1.65,3424,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 32 GB 3200 MHz
Memory,HyperX,Fury DDR4 RGB 32 GB 3466 MHz,,Y,447,149,12,33,1.9,PC,RGB,32,3466,DDR4,1.35,32,1,14.0,Fury DDR4 RGB,,1.65,3708,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 32 GB 3466 MHz
Memory,HyperX,Fury DDR4 RGB 32 GB 3600 MHz,,Y,455,152,12,33,1.9,PC,RGB,32,3600,DDR4,1.35,32,1,14.2,Fury DDR4 RGB,,1.65,3852,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 32 GB 3600 MHz
Memory,HyperX,Fury DDR4 RGB 8 GB 2400 MHz,,Y,80,27,12,33,1.9,PC,RGB,8,2400,DDR4,1.2,8,1,10.0,Fury DDR4 RGB,,1.65,2568,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 8 GB 2400 MHz
Memory,HyperX,Fury DDR4 RGB 8 GB 2666 MHz,,Y,90,30,12,33,1.9,PC,RGB,8,2666,DDR4,1.2,8,1,11.3,Fury DDR4 RGB,,1.65,2852,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 8 GB 2666 MHz
Memory,HyperX,Fury DDR4 RGB 8 GB 3000 MHz,,Y,110,37,12,33,1.9,PC,RGB,8,3000,DDR4,1.2,8,1,13.8,Fury DDR4 RGB,,1.65,3210,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 8 GB 3000 MHz
Memory,HyperX,Fury DDR4 RGB 8 GB 3200 MHz,,Y,120,40,12,33,1.9,PC,RGB,8,3200,DDR4,1.35,8,1,15.0,Fury DDR4 RGB,,1.65,3424,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 8 GB 3200 MHz
Memory,HyperX,Fury DDR4 RGB 8 GB 3466 MHz,,Y,128,43,12,33,1.9,PC,RGB,8,3466,DDR4,1.35,8,1,16.0,Fury DDR4 RGB,,1.65,3708,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 8 GB 3466 MHz
Memory,HyperX,Fury DDR4 RGB 8 GB 3600 MHz,,Y,130,43,12,33,1.9,PC,RGB,8,3600,DDR4,1.35,8,1,16.3,Fury DDR4 RGB,,1.65,3852,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 8 GB 3600 MHz
Memory,HyperX,Fury DDR4 RGB 8 GB 3733 MHz,,Y,140,47,12,33,1.9,PC,RGB,8,3733,DDR4,1.35,8,1,17.5,Fury DDR4 RGB,,1.65,3994,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR4 RGB 8 GB 3733 MHz
Memory,HyperX,Fury DDR5 16 GB 6700 MHz,Y,Y,830,705,35,85,,PC,RGB,16,6700,DDR5,1.15,16,1,13.3,Fury DDR5,,1.85,7375,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR5 16 GB 6700 MHz
Memory,HyperX,Fury DDR5 32 GB 6700 MHz,Y,Y,950,825,36,85,,PC,RGB,32,6700,DDR5,1.15,32,1,13.3,Fury DDR5,,1.85,7250,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR5 32 GB 6700 MHz
Memory,HyperX,Fury DDR5 64 GB 6700 MHz,Y,Y,1210,825,36,85,,PC,RGB,64,6700,DDR5,1.15,64,1,13.3,Fury DDR5,,1.85,7100,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR5 64 GB 6700 MHz
Memory,HyperX,Fury DDR5 8 GB 6700 MHz,Y,Y,690,575,35,85,,PC,RGB,8,6700,DDR5,1.15,8,1,13.3,Fury DDR5,,1.85,7500,v1_9_0/Prefabs/RAM/HyperX/RAM_HyperX_FURY_DDR4_RGB_RAM,HyperX Fury DDR5 8 GB 6700 MHz
Memory,HyperX,Predator DDR4 16 GB 3000 MHz,,Y,200,67,15,65,1.5,PC,RGB,16,3000,DDR4,1.35,16,1,12.5,Predator DDR4,,1.65,3210,Prefabs/RAM/HyperX/RAM_HyperX_Predator_DDR4_RGB,HyperX Predator DDR4 16 GB 3000 MHz
Memory,HyperX,Predator DDR4 16 GB 3200 MHz,,Y,220,73,15,65,1.5,PC,RGB,16,3200,DDR4,1.35,16,1,13.8,Predator DDR4,,1.65,3424,Prefabs/RAM/HyperX/RAM_HyperX_Predator_DDR4_RGB,HyperX Predator DDR4 16 GB 3200 MHz
Memory,HyperX,Predator DDR4 16 GB 3466 MHz,Y,Y,235,90,16,1,,PC,RGB,16,3466,DDR4,1.35,16,1,13.8,Predator DDR4,,1.65,4000,Prefabs/RAM/HyperX/RAM_HyperX_Predator_DDR4_RGB,HyperX Predator DDR4 16 GB 3466 MHz
Memory,HyperX,Predator DDR4 8 GB 2933 MHz,,Y,106,35,15,65,1.5,PC,RGB,8,2933,DDR4,1.35,8,1,13.3,Predator DDR4,,1.65,3138,Prefabs/RAM/HyperX/RAM_HyperX_Predator_DDR4_RGB,HyperX Predator DDR4 8 GB 2933 MHz
Memory,HyperX,Predator DDR4 8 GB 3000 MHz,,Y,110,37,15,65,1.5,PC,RGB,8,3000,DDR4,1.35,8,1,13.8,Predator DDR4,,1.65,3210,Prefabs/RAM/HyperX/RAM_HyperX_Predator_DDR4_RGB,HyperX Predator DDR4 8 GB 3000 MHz
Memory,HyperX,Predator DDR4 8 GB 3200 MHz,,Y,120,40,15,65,1.5,PC,RGB,8,3200,DDR4,1.35,8,1,15.0,Predator DDR4,,1.65,3424,Prefabs/RAM/HyperX/RAM_HyperX_Predator_DDR4_RGB,HyperX Predator DDR4 8 GB 3200 MHz
Memory,HyperX,Predator DDR4 8 GB 3600 MHz,,Y,130,43,15,65,1.5,PC,RGB,8,3600,DDR4,1.35,8,1,16.3,Predator DDR4,,1.65,3852,Prefabs/RAM/HyperX/RAM_HyperX_Predator_DDR4_RGB,HyperX Predator DDR4 8 GB 3600 MHz
Memory,HyperX,Predator DDR4 8 GB 4000 MHz,,Y,150,50,15,65,1.5,PC,RGB,8,4000,DDR4,1.35,8,1,18.8,Predator DDR4,,1.65,4280,Prefabs/RAM/HyperX/RAM_HyperX_Predator_DDR4_RGB,HyperX Predator DDR4 8 GB 4000 MHz
Memory,HyperX,Predator DDR5 16 GB 5600 MHz,Y,Y,710,595,34,45,,PC,RGB,16,5600,DDR5,1.1,16,1,13.3,Predator DDR5,,1.85,6200,Prefabs/RAM/HyperX/RAM_HyperX_Predator_DDR4_RGB,HyperX Predator DDR5 16 GB 5600 MHz
Memory,HyperX,Predator DDR5 32 GB 5600 MHz,Y,Y,840,595,35,95,,PC,RGB,32,5600,DDR5,1.1,32,1,13.3,Predator DDR5,,1.85,6075,Prefabs/RAM/HyperX/RAM_HyperX_Predator_DDR4_RGB,HyperX Predator DDR5 32 GB 5600 MHz
Memory,HyperX,Predator DDR5 64 GB 5600 MHz,Y,Y,1070,985,37,45,,PC,RGB,64,5600,DDR5,1.1,64,1,13.3,Predator DDR5,,1.85,5950,Prefabs/RAM/HyperX/RAM_HyperX_Predator_DDR4_RGB,HyperX Predator DDR5 64 GB 5600 MHz
Memory,HyperX,Predator DDR5 8 GB 5600 MHz,Y,Y,580,465,34,45,,PC,RGB,8,5600,DDR5,1.1,8,1,13.3,Predator DDR5,,1.85,6325,Prefabs/RAM/HyperX/RAM_HyperX_Predator_DDR4_RGB,HyperX Predator DDR5 8 GB 5600 MHz
Memory,HyperX,Predator X DDR4 8 GB 4900 MHz,Y,,485,187,31,1,,PC,RGB,8,4900,DDR4,1.35,8,1,13.8,Predator X DDR4,,1.75,5900,Prefabs/RAM/HyperX/RAM_HyperX_Predator_DDR4_RGB,HyperX Predator X DDR4 8 GB 4900 MHz
Memory,Mortoni,Value Supreme 1 GB 2133 MHz,Y,Y,10,2,1,1,,,,1,2133,DDR4,1.3,1,1,10.0,Value Supreme,,1.65,2211,Prefabs/Generic/RAM,Mortoni Value Supreme 1 GB 2133 MHz
Memory,Mortoni,Value Supreme 2 GB 2133 MHz,,Y,20,7,1,1,1.0,,,2,2133,DDR4,1.3,2,1,10.0,Value Supreme,,1.65,2282,Prefabs/Generic/RAM,Mortoni Value Supreme 2 GB 2133 MHz
Memory,Mortoni,Value Supreme 4 GB 2133 MHz,,Y,35,12,1,1,1.0,,,4,2133,DDR4,1.3,4,1,8.8,Value Supreme,,1.65,2282,Prefabs/Generic/RAM,Mortoni Value Supreme 4 GB 2133 MHz
Memory,Patriot,Viper LED (Red LED) 4 GB 3000 MHz,,Y,60,20,21,20,1.0,,Red,4,3000,DDR4,1.35,4,1,15.0,Viper LED (Red LED),,1.65,3210,Prefabs/RAM/PATRIOT/VIPER_LED_Red,Patriot Viper LED (Red LED) 4 GB 3000 MHz
