Part Type,Chipset Brand,Chipset Series,Chipset,Manufacturer,Part Name,HEM,In Shop,Part Ranking Score,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Lighting,VRAM (GB),GPU Tuner Min Core Freq,Base Core Freq,OC Base Core Freq,Max Core Freq,GPU Tuner Min Mem Freq,Base Mem Freq,OC Base Mem Freq,Max Mem Freq,Length,Wattage,Multi-GPU,Slot Size,GPU Thermal Throttling,GPU % Power Increase,Power Connectors,Rigid SLI Bridge Model,Score to value ratio,Target STV ratio,Single GPU Graphics Score,Double GPU Graphics Score,Dual GPU performance increase,OC Single GPU score,OC Double GPU score,GT1 Single Core Clock Multiplier,GT1 Single Mem Clock Multiplier,GT1 Single Benchmark Adjustment,GT2 Single Core Clock Multiplier,GT2 Single Mem Clock Multiplier,GT2 Single Benchmark Adjustment,GT1 Dual Core Clock Multiplier,GT1 Dual Mem Clock Multiplier,GT1 Dual Benchmark Adjustment,GT2 Dual Core Clock Multiplier,GT2 Dual Mem Clock Multiplier,GT2 Dual Benchmark Adjustment,Normal GPU max clock,Normal GPU Max mem clock,Boost Multiplier,Score increase,Is AIO,Next Part ID In Combo,Exclude From Random Jobs,DLC2 Random Jobs,Chipset Series Sort,Asset Path,Full Part Name
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,MSI,GeForce RTX™ 3080 SUPRIM X 10G,,Y,10197,1565,522,31,1,1.10.5,PC,RGB,10,1610,1905,2100,2200,976,1188,1320,1400,336,320,,2.5,95,20,8-pin + 8-pin + 8-pin,,10.0,10.0,15563,0,,16007.0,0.0,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_10_0/Prefabs/GPU/MSI/GPU_MSI_GeForce_RTX_3080_SUPRIM_X_24G,MSI GeForce RTX™ 3080 SUPRIM X 10G,MSI GeForce RTX™ 3080 SUPRIM X 10G
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,NVIDIA,GeForce RTX 3080,,Y,9617,1275,425,31,1,1.10,PC,,10,1120,1710,2100,2300,976,1188,1320,1400,285,320,,2.5,95,20,8-pin + 8-pin,,11.5,11.5,14685,0,,16007.0,0.0,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_10_0/Prefabs/GPU/NVidia/GPU_NVIDIA_GEFORCE_RTX_3080,NVIDIA GeForce RTX 3080,NVIDIA GeForce RTX 3080
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,ZOTAC,GAMING GeForce RTX 3080 Trinity,,Y,9617,1400,467,32,1,1.15,PC,RGB,10,1120,1710,2100,2300,976,1188,1320,1400,317,320,,2.5,95,20,8-pin + 8-pin,RTX,10.5,10.5,14685,0,,16457.0,0.0,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_13_0/Prefabs/GPU/ZOTAC/GPU_ZOTAC_GAMING_GeForce_RTX_3080_Ti_Trinity_OC,ZOTAC GAMING GeForce RTX 3080 Trinity,ZOTAC GAMING GeForce RTX 3080 Trinity
GPU - Water,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,CORSAIR,GeForce RTX 3080 | Corsair Hydro X Series XG7 REFERENCE RGB,,Y,9617,1700,567,31,90,1.11,,RGB,10,820,1710,2239,2600,776,1188,1407,1600,240,320,,2.0,95,20,8-pin + 8-pin,,8.6,,14685,0,,,,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1320.0,6.6,5.0,,,,,106,v1_11_0/Prefabs/GPU/Corsair/GPU_CORSAIR_Hydro_X_Series_XG7_RGB_30_SERIES_Reference_3080,CORSAIR GeForce RTX 3080 | Corsair Hydro X Series XG7 REFERENCE RGB,CORSAIR GeForce RTX 3080 | Corsair Hydro X Series XG7 REFERENCE RGB
GPU - Water,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,CORSAIR,GeForce RTX 3080 | Corsair Hydro X Series XG7 STRIX RGB,,Y,9617,1700,567,31,90,1.11,,RGB,10,820,1710,2239,2600,776,1188,1407,1600,285,320,,2.0,95,20,8-pin + 8-pin + 8-pin,,8.6,,14685,0,,,,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1320.0,6.6,5.0,,,,,106,v1_11_0/Prefabs/GPU/Corsair/GPU_CORSAIR_Hydro_X_Series_XG7_RGB_30_SERIES_STRIX_GPU_Water_Block_3080,CORSAIR GeForce RTX 3080 | Corsair Hydro X Series XG7 STRIX RGB,CORSAIR GeForce RTX 3080 | Corsair Hydro X Series XG7 STRIX RGB
GPU - Water,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,CORSAIR,GeForce RTX 3080 | Corsair Hydro X Series XG7 VENTUS RGB,,Y,9617,1700,567,31,90,1.11,,RGB,10,820,1710,2239,2600,776,1188,1407,1600,258,320,,2.0,95,20,8-pin + 8-pin,,8.6,,14685,0,,,,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1320.0,6.6,5.0,,,,,106,v1_11_0/Prefabs/GPU/Corsair/GPU_CORSAIR_Hydro_X_Series_XG7_RGB_30_SERIES_VENTUS_GPU_Water_Block_3080,CORSAIR GeForce RTX 3080 | Corsair Hydro X Series XG7 VENTUS RGB,CORSAIR GeForce RTX 3080 | Corsair Hydro X Series XG7 VENTUS RGB
GPU - Water,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,CORSAIR,GeForce RTX 3080 FE | Corsair Hydro X Series XG7 RGB,,Y,9617,1700,567,31,90,1.11,,RGB,10,820,1710,2239,2600,776,1188,1407,1600,200,320,,2.0,95,20,8-pin + 8-pin,,8.6,,14685,0,,,,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1320.0,6.6,5.0,,,,,106,v1_11_0/Prefabs/GPU/Corsair/GPU_CORSAIR_Hydro_X_Series_XG7_RGB_30_SERIES_GPU_Water_Block_3080_FE,CORSAIR GeForce RTX 3080 FE | Corsair Hydro X Series XG7 RGB,CORSAIR GeForce RTX 3080 FE | Corsair Hydro X Series XG7 RGB
GPU - Water,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,EVGA,GeForce RTX 3080 FTW3 ULTRA HYDRO COPPER GAMING,,Y,9885,1800,600,31,90,1.11,PC,RGB,10,1200,1800,2195,2400,876,1188,1379,1500,289,320,,1.5,95,20,8-pin + 8-pin + 8-pin,RTX,8.4,,15090,0,,,,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1320.0,4.5,5.0,,,,,106,v1_11_0/Prefabs/GPU/EVGA/GPU_EVGA_GEFORCE_RTX_3080_FTW3_ULTRA_HYDRO_COPPER_GAMING,EVGA GeForce RTX 3080 FTW3 ULTRA HYDRO COPPER GAMING,EVGA GeForce RTX 3080 FTW3 ULTRA HYDRO COPPER GAMING
GPU - Water,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,EVGA,GeForce RTX 3080 XC3 ULTRA HYDRO COPPER GAMING,,Y,9751,1750,583,31,90,1.11,PC,RGB,10,1010,1755,2195,2500,876,1188,1379,1500,263,320,,1.5,95,20,8-pin + 8-pin,RTX,8.5,,14888,0,,,,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1320.0,4.5,5.0,,,,,106,v1_11_0/Prefabs/GPU/EVGA/GPU_EVGA_GEFORCE_RTX_3080_XC3_ULTRA_HYDRO_COPPER_GAMING,EVGA GeForce RTX 3080 XC3 ULTRA HYDRO COPPER GAMING,EVGA GeForce RTX 3080 XC3 ULTRA HYDRO COPPER GAMING
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3080 Ti,NVIDIA,GeForce RTX 3080 Ti Founders Edition,,Y,11829,1555,518,32,80,1.14,PC,White,12,1230,1665,1900,2100,1076,1188,1250,1300,285,350,,2.0,95,20,8-pin + 8-pin,,11.5,11.5,17890,0,,19240.0,0.0,0.026233,0.045869,20.12464,0.02305,0.034954,21.30461,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Y,,106,v1_14_0/Prefabs/GPU/NVIDIA/GPU_NVIDIA_3080Ti_Founders_Edition,NVIDIA GeForce RTX 3080 Ti Founders Edition,NVIDIA GeForce RTX 3080 Ti Founders Edition
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3080 Ti,ZOTAC,GAMING GeForce RTX 3080 Ti AMP Holo,,Y,11947,1805,602,34,90,1.14,PC,RGB,12,1420,1710,1900,2000,1076,1188,1250,1300,318,350,,2.5,95,20,8-pin + 8-pin,RTX,10.0,10.0,18071,0,,19240.0,0.0,0.026233,0.045869,20.12464,0.02305,0.034954,21.30461,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Y,,106,v1_14_0/Prefabs/GPU/ZOTAC/GPU_ZOTAC_GAMING_GEFORCE_RTX_3080_TI_AMP_HOLO,ZOTAC GAMING GeForce RTX 3080 Ti AMP Holo,ZOTAC GAMING GeForce RTX 3080 Ti AMP Holo
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3080 Ti,ZOTAC,GAMING GeForce RTX 3080 Ti Trinity OC,,Y,11986,1725,575,34,90,1.13,PC,RGB,12,1450,1725,1900,2000,1076,1188,1250,1300,317,350,,2.5,95,20,8-pin + 8-pin,RTX,10.5,10.5,18131,0,,19240.0,0.0,0.026233,0.045869,20.12464,0.02305,0.034954,21.30461,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_13_0/Prefabs/GPU/ZOTAC/GPU_ZOTAC_GAMING_GeForce_RTX_3080_Ti_Trinity_OC,ZOTAC GAMING GeForce RTX 3080 Ti Trinity OC,ZOTAC GAMING GeForce RTX 3080 Ti Trinity OC
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3080 Ti,ZOTAC,GAMING GeForce RTX 3080 Trinity OC White Edition,,Y,12026,1410,470,31,50,1.13,PC,RGB,10,1480,1740,1900,2000,1076,1188,1250,1300,317,350,,2.5,95,20,8-pin + 8-pin,RTX,10.5,10.5,18192,0,,16457.0,0.0,0.026233,0.045869,20.12464,0.02305,0.034954,21.30461,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_13_0/Prefabs/GPU/ZOTAC/GPU_ZOTAC_GAMING_GeForce_RTX_3080_Trinity_OC_White_MS,ZOTAC GAMING GeForce RTX 3080 Trinity OC White Edition,ZOTAC GAMING GeForce RTX 3080 Trinity OC White Edition
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,ASUS,ROG Strix GeForce RTX 3090 O24G,,Y,12341,1700,567,32,50,1.10,,RGB,24,1420,1860,2100,2300,38,1219,2000,2400,318,350,SLI,2.5,95,50,8-pin + 8-pin + 8-pin,RTX 3000,11.0,11.0,18679,32798,1.7558755822046148,23658.0,46739.0,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,,,,,,,,,106,v1_10_0/Prefabs/GPU/ASUS/GPU_ASUS_ROG_Strix_GeForce_RTX_3090_O24G,ASUS ROG Strix GeForce RTX 3090 O24G,ASUS ROG Strix GeForce RTX 3090 O24G
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,Colorful,GeForce RTX 3090 NB-V,,Y,11925,1805,602,32,1,1.11,PC,RGB,24,990,1695,2100,2400,38,1219,2000,2400,310,350,SLI,2.5,95,20,8-pin + 8-pin,RTX 3000,10.0,10.0,18028,31241,1.7329154648324827,23658.0,46739.0,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,,,,,,,,,106,v1_11_0/Prefabs/GPU/Colorful/GPU_COLORFUL_GEFORCE_RTX_3090_NB_V,Colorful GeForce RTX 3090 NB-V,Colorful GeForce RTX 3090 NB-V
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,Colorful,iGame GeForce RTX 3090 Advanced OC-V,,Y,12076,1825,608,32,1,1.11,PC,RGB,24,1210,1755,2100,2300,38,1219,2000,2400,315,350,SLI,2.5,95,20,8-pin + 8-pin + 8-pin,RTX 3000,10.0,10.0,18265,31808,1.7414727621133315,23658.0,46739.0,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,,,,,,,,,106,v1_11_0/Prefabs/GPU/Colorful/GPU_COLORFUL_IGAME_GEFORCE_RTX_3090_ADVANCED_OC_V,Colorful iGame GeForce RTX 3090 Advanced OC-V,Colorful iGame GeForce RTX 3090 Advanced OC-V
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,EVGA,GeForce RTX 3090 FTW3 ULTRA GAMING,,Y,12190,1605,535,32,50,1.10,,RGB,24,1300,1800,2100,2300,38,1219,2000,2400,300,350,SLI,2.5,95,20,8-pin + 8-pin + 8-pin,RTX 3000,11.5,11.5,18442,32232,1.7477497017677042,23658.0,46739.0,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,,,,,,,,,106,v1_10_0/Prefabs/GPU/EVGA/GPU_EVGA_GeForce_RTX_3090_FTW3_ULTRA_GAMING,EVGA GeForce RTX 3090 FTW3 ULTRA GAMING,EVGA GeForce RTX 3090 FTW3 ULTRA GAMING
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,EVGA,GeForce RTX 3090 XC3 ULTRA GAMING,,Y,12001,1580,527,32,50,1.10,,RGB,24,1150,1725,2100,2300,38,1219,2000,2400,285,350,SLI,2.5,95,20,8-pin + 8-pin,RTX 3000,11.5,11.5,18147,31524,1.7371466358075716,23658.0,46739.0,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,,,,,,,,,106,v1_10_0/Prefabs/GPU/EVGA/GPU_EVGA_GeForce_RTX_3090_XC3_ULTRA_GAMING,EVGA GeForce RTX 3090 XC3 ULTRA GAMING,EVGA GeForce RTX 3090 XC3 ULTRA GAMING
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,MSI,GeForce RTX™ 3090 GAMING X TRIO 24G,,Y,12152,1840,613,32,1,1.9,PC,RGB,24,1270,1785,2100,2300,38,1219,2000,2400,323,370,SLI,2.5,95,20,8-pin + 8-pin + 8-pin,RTX 3000,10.0,10.0,18383,32091,1.7456889517488985,23658.0,46739.0,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,,,,,,,,,106,v1_9_0/Prefabs/GPU/MSI/GPU_MSI_GeForce_RTX_3090_GAMING_X_TRIO_24G,MSI GeForce RTX™ 3090 GAMING X TRIO 24G,MSI GeForce RTX™ 3090 GAMING X TRIO 24G
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,MSI,GeForce RTX™ 3090 SUPRIM X 24G,,Y,12341,1870,623,32,50,1.10.5,PC,RGB,24,1420,1860,2100,2300,38,1219,2000,2400,336,350,SLI,2.5,95,20,8-pin + 8-pin + 8-pin,RTX 3000,10.0,10.0,18679,32798,1.7558755822046148,23658.0,46739.0,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,,,,,,,,,106,v1_10_0/Prefabs/GPU/MSI/GPU_MSI_GeForce_RTX_3090_SUPRIM_X_24G,MSI GeForce RTX™ 3090 SUPRIM X 24G,MSI GeForce RTX™ 3090 SUPRIM X 24G
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,MSI,GeForce RTX™ 3090 VENTUS 3X 24G OC,,Y,12001,1815,605,32,1,1.9,PC,,24,1150,1725,2100,2300,38,1219,2000,2400,305,350,SLI,2.5,95,20,8-pin + 8-pin,RTX 3000,10.0,10.0,18147,31524,1.7371466358075716,23658.0,46739.0,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,,,,,,,,,106,v1_9_0/Prefabs/GPU/MSI/GPU_MSI_GeForce_RTX_3090_VENTUS_3X_24G_OC,MSI GeForce RTX™ 3090 VENTUS 3X 24G OC,MSI GeForce RTX™ 3090 VENTUS 3X 24G OC
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,NVIDIA,GeForce RTX 3090,,Y,11925,1570,523,32,1,1.10,PC,,24,990,1695,2100,2400,38,1219,2000,2400,313,350,SLI,3.0,95,20,8-pin + 8-pin,RTX 3000,11.5,11.5,18028,31241,1.7329154648324827,23658.0,46739.0,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,,,,,,,,,106,v1_10_0/Prefabs/GPU/NVidia/GPU_NVIDIA_GEFORCE_RTX_3090,NVIDIA GeForce RTX 3090,NVIDIA GeForce RTX 3090
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,ZOTAC,GAMING GeForce RTX 3090 AMP Core Holo,,Y,12076,1825,608,34,90,1.14,PC,RGB,24,1210,1755,2100,2300,38,1219,2000,2400,328,350,SLI,2.5,95,20,8-pin + 8-pin + 8-pin,RTX,10.0,10.0,18265,31808,1.7414727621133315,23658.0,46739.0,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,,,,,,,Y,,106,v1_14_0/Prefabs/GPU/ZOTAC/GPU_ZOTAC_GAMING_GEFORCE_RTX_3090_AMP_CORE_HOLO,ZOTAC GAMING GeForce RTX 3090 AMP Core Holo,ZOTAC GAMING GeForce RTX 3090 AMP Core Holo
GPU - Water,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,CORSAIR,GeForce RTX 3090 | Corsair Hydro X Series XG7 REFERENCE RGB,,Y,11925,1900,633,32,90,1.11,,RGB,24,790,1695,2239,2600,-162,1219,2132,2600,240,350,SLI,2.0,95,20,8-pin + 8-pin,RTX 3000,9.5,,18028,31241,1.7329154648324827,,,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,2100.0,2000.0,6.6,5.0,,,,,106,v1_11_0/Prefabs/GPU/Corsair/GPU_CORSAIR_Hydro_X_Series_XG7_RGB_30_SERIES_Reference_3090,CORSAIR GeForce RTX 3090 | Corsair Hydro X Series XG7 REFERENCE RGB,CORSAIR GeForce RTX 3090 | Corsair Hydro X Series XG7 REFERENCE RGB
GPU - Water,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,CORSAIR,GeForce RTX 3090 | Corsair Hydro X Series XG7 STRIX RGB,,Y,11925,1900,633,32,90,1.11,,RGB,24,790,1695,2239,2600,-162,1219,2132,2600,285,350,SLI,2.0,95,20,8-pin + 8-pin + 8-pin,RTX 3000,9.5,,18028,31241,1.7329154648324827,,,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,2100.0,2000.0,6.6,5.0,,,,,106,v1_11_0/Prefabs/GPU/Corsair/GPU_CORSAIR_Hydro_X_Series_XG7_RGB_30_SERIES_STRIX_GPU_Water_Block_3090,CORSAIR GeForce RTX 3090 | Corsair Hydro X Series XG7 STRIX RGB,CORSAIR GeForce RTX 3090 | Corsair Hydro X Series XG7 STRIX RGB
GPU - Water,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,CORSAIR,GeForce RTX 3090 | Corsair Hydro X Series XG7 VENTUS RGB,,Y,11925,1900,633,32,90,1.11,,RGB,24,790,1695,2239,2600,-162,1219,2132,2600,258,350,SLI,2.0,95,20,8-pin + 8-pin,RTX 3000,9.5,,18028,31241,1.7329154648324827,,,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,2100.0,2000.0,6.6,5.0,,,,,106,v1_11_0/Prefabs/GPU/Corsair/GPU_CORSAIR_Hydro_X_Series_XG7_RGB_30_SERIES_VENTUS_GPU_Water_Block_3090,CORSAIR GeForce RTX 3090 | Corsair Hydro X Series XG7 VENTUS RGB,CORSAIR GeForce RTX 3090 | Corsair Hydro X Series XG7 VENTUS RGB
GPU - Water,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,CORSAIR,GeForce RTX 3090 FE | Corsair Hydro X Series XG7 RGB,,Y,11925,1900,633,32,90,1.11,,RGB,24,790,1695,2239,2600,-162,1219,2132,2600,200,350,SLI,2.5,95,20,8-pin + 8-pin,RTX 3000,9.5,,18028,31241,1.7329154648324827,,,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,2100.0,2000.0,6.6,5.0,,,,,106,v1_11_0/Prefabs/GPU/Corsair/GPU_CORSAIR_Hydro_X_Series_XG7_RGB_30_SERIES_GPU_Water_Block_3090_FE,CORSAIR GeForce RTX 3090 FE | Corsair Hydro X Series XG7 RGB,CORSAIR GeForce RTX 3090 FE | Corsair Hydro X Series XG7 RGB
GPU - Water,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,EVGA,GeForce RTX 3090 FTW3 ULTRA HYDRO COPPER GAMING,,Y,12190,2000,667,32,90,1.11,PC,RGB,24,1200,1800,2195,2400,-162,1219,2090,2600,289,350,SLI,1.5,95,20,8-pin + 8-pin + 8-pin,RTX 3000,9.2,,18442,32232,1.7477497017677042,,,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,2100.0,2000.0,4.5,5.0,,,,,106,v1_11_0/Prefabs/GPU/EVGA/GPU_EVGA_GEFORCE_RTX_3090_FTW3_ULTRA_HYDRO_COPPER_GAMING,EVGA GeForce RTX 3090 FTW3 ULTRA HYDRO COPPER GAMING,EVGA GeForce RTX 3090 FTW3 ULTRA HYDRO COPPER GAMING
GPU - Water,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,EVGA,GeForce RTX 3090 XC3 ULTRA HYDRO COPPER GAMING,,Y,12001,1950,650,32,90,1.11,PC,RGB,24,950,1725,2195,2500,-162,1219,2090,2600,263,350,SLI,1.5,95,20,8-pin + 8-pin + 8-pin,RTX 3000,9.3,,18147,31524,1.7371466358075716,,,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,2100.0,2000.0,4.5,5.0,,,,,106,v1_11_0/Prefabs/GPU/EVGA/GPU_EVGA_GEFORCE_RTX_3090_XC3_ULTRA_HYDRO_COPPER_GAMING,EVGA GeForce RTX 3090 XC3 ULTRA HYDRO COPPER GAMING,EVGA GeForce RTX 3090 XC3 ULTRA HYDRO COPPER GAMING
GPU - Water,NVIDIA GeForce,RTX 3000,GeForce RTX 3090,ZOTAC,GAMING GeForce RTX 3090 ArcticStorm,,Y,11925,1900,633,32,80,1.13,PC,RGB,24,890,1695,2195,2500,-162,1219,2090,2600,303,350,SLI,2.0,95,20,8-pin + 8-pin + 8-pin,RTX 3000,9.5,,18028,31241,1.7329154648324827,,,0.025237,0.035803,32.83273,0.022912,0.028006,28.98821,0.049293,0.101481,-1.17649,0.063254,0.082598,-30.8004,2100.0,2000.0,4.5,5.0,,,,,106,v1_13_0/Prefabs/GPU/ZOTAC/GPU_ZOTAC_Gaming_GeForce_RTX_3090_ArcticStorm,ZOTAC GAMING GeForce RTX 3090 ArcticStorm,ZOTAC GAMING GeForce RTX 3090 ArcticStorm
GPU,AMD Radeon,R5/R7/R9 200,Radeon R9 280,DFL,Radeon R9 280 GR8 3G,,Y,1405,160,53,1,1,1.0,,,3,566,933,1150,1300,900,1250,1450,1600,147,200,CrossFire,1.5,95,50,,,12.6,12.5,2019,4013,1.9876176324913324,2395.0,4382.0,0.010059,0.002164,1.960358,0.00801,0.001543,1.552709,0.005652,0.006816,14.22857,0.003912,0.005701,10.94924,,,,,,,,,201,Prefabs/Generic/GPU,DFL Radeon R9 280 GR8 3G,DFL Radeon R9 280 GR8 3G
GPU,AMD Radeon,R5/R7/R9 200,Radeon R9 280,MSI,Radeon R9 280 GAMING 3G,,Y,1472,170,57,3,60,1.0,,,3,700,1000,1150,1300,900,1250,1450,1600,269,200,CrossFire,2.0,95,50,8-pin + 6-pin,,12.5,12.5,2117,4064,1.9196976854038734,2395.0,4382.0,0.010059,0.002164,1.960358,0.00801,0.001543,1.552709,0.005652,0.006816,14.22857,0.003912,0.005701,10.94924,,,,,,,,,201,Prefabs/GPU/MSI/MSI_RadeonR92803GB,MSI Radeon R9 280 GAMING 3G,MSI Radeon R9 280 GAMING 3G
GPU,AMD Radeon,R5/R7/R9 200,Radeon R9 280,MSI,Radeon R9 280 GAMING 3G LE,,Y,1431,165,55,3,30,1.0,,,3,618,959,1150,1300,900,1250,1450,1600,269,200,CrossFire,2.0,95,50,8-pin + 6-pin,,12.5,12.5,2057,4033,1.9606222654350998,2395.0,4382.0,0.010059,0.002164,1.960358,0.00801,0.001543,1.552709,0.005652,0.006816,14.22857,0.003912,0.005701,10.94924,,,,,,,,,201,Prefabs/GPU/MSI/MSI_RadeonR92803GBLE,MSI Radeon R9 280 GAMING 3G LE,MSI Radeon R9 280 GAMING 3G LE
GPU,AMD Radeon,R5/R7/R9 200,Radeon R9 290,DFL,Radeon R9 290 GR8,,Y,2465,300,100,1,1,1.0,,,4,694,947,1075,1200,1000,1250,1400,1500,147,275,CrossFire,1.5,95,50,,,11.9,12.0,3572,7140,1.9988801791713326,3982.0,7925.0,0.018288,0.002945,3.655719,0.015332,0.002047,2.430446,0.034822,0.006114,8.824424,0.029737,0.003394,6.491975,,,,,,,,,201,Prefabs/Generic/GPU,DFL Radeon R9 290 GR8,DFL Radeon R9 290 GR8
GPU,AMD Radeon,R5/R7/R9 200,Radeon R9 290,DFL,Radeon R9 290 GR8TOR,,Y,2562,325,108,1,1,1.0,,,4,800,1000,1075,1200,1000,1250,1400,1500,147,275,CrossFire,1.5,95,50,,,11.4,11.5,3717,7419,1.9959644874899112,3982.0,7925.0,0.018288,0.002945,3.655719,0.015332,0.002047,2.430446,0.034822,0.006114,8.824424,0.029737,0.003394,6.491975,,,,,,,,,201,Prefabs/Generic/GPU,DFL Radeon R9 290 GR8TOR,DFL Radeon R9 290 GR8TOR
GPU,AMD Radeon,R5/R7/R9 300,Radeon R9 370,MSI,Radeon R9 370 GAMING 2G,,Y,1050,115,38,3,10,1.0,,White,2,860,1030,1100,1200,1000,1400,1600,1800,258,110,CrossFire,2.0,95,50,6-pin,,13.2,13.0,1516,3345,2.2064643799472297,1633.0,3523.0,0.010494,0.000604,-1.14691,0.007101,0.000589,0.116439,0.017133,0.0,5.590669,0.014198,0.0,3.550554,,,,,,,,,202,Prefabs/GPU/MSI/MSI_RadeonR7370G2G,MSI Radeon R9 370 GAMING 2G,MSI Radeon R9 370 GAMING 2G
